period,network,station,name,x,y
after_2007,0005,F021842,Cubeta de Sant Andreu - 08196-0059,414331.8,4589673.6
after_2007,0005,F021868,Serres marginals catalanes - 25002-0003,317725,4651507
after_2007,0005,F021869,Serres marginals catalanes - 25042-0012,349932,4657243
after_2007,0005,F021898,Detrític neogen del Vallès - 08187-0159,425646.6,4599839.6
after_2007,0005,F021899,Fluviodeltaic del Baix Ter - 17070-0063,509468.5,4651658.2
after_2007,0005,F021900,Plioquaternari de l'Onyar - 17079-0120,484672,4647532
after_2007,0005,F021976,Fluviodeltaic del Fluvià - Muga - 17178-0336,507388.7,4672883.2
after_2007,0005,F021996,Sorres de Santa Oliva - 43020-0077,379103.1,4568957.1
after_2007,0005,F022027,Detrític neogen de l'Empordà - 17051-0020,487362.7,4677154.67
after_2007,0005,F022050,Serra del Montsià - 43068-0023,289660.11,4508146.61
after_2007,0005,F022053,Calcàries de Tàrrega - 25103-0001,352751.02,4616039.29
after_2007,0005,F022237,Fluviovolcànic de la Garrotxa - 17185-0100,462164.4,4673816.8
after_2007,0005,F022246,Detrític neogen del Vallès - 08187-0160,425646.1,4599843.3
after_2007,0005,F022247,Detrític neogen del Vallès - 08187-0161,424663.4,4601277.4
after_2007,0005,F022248,Detrític neogen del Vallès - 08187-0162,424669.9,4601267.7
after_2007,0005,F022249,Detrític neogen del Vallès - 08187-0163,423796.1,4602693.1
after_2007,0005,F022251,Plioquaternari de l'Onyar - 17079-0121,484672,4647532.5
after_2007,0005,F022252,Fluviodeltaic del Baix Ter - 17124-0129,515566.5,4650587.1
after_2007,0005,F022253,Fluviodeltaic del Baix Ter - 17124-0128,513690.5,4650201.1
after_2007,0005,F022254,Fluviodeltaic del Baix Ter - 17070-0064,511283.5,4650164.1
after_2007,0005,F022272,Baix Besòs i Pla de Barcelona - 08245-0003,432610,4589937
after_2007,0005,F022273,Baix Besòs i Pla de Barcelona - 08245-0007,432590,4589881.7
after_2007,0005,F022277,Alt Camp - 43001-0075,365399.7,4580686.3
after_2007,0005,F022278,Baix Camp - 43123-0560,340149.55,4555905.3
after_2007,0005,F022279,Alt Camp - 43161-0049,352365.68,4570460.23
after_2007,0005,F022280,Baix Camp - 43033-0027,331306.53,4555384.36
after_2007,0005,F022371,Al·luvials de la Baixa Costa Brava - 17089-0193,496875.36,4630594.22
after_2007,0005,F022392,Detrítics terciaris del Llobregat mig - 08192-0009,403276.17,4625037.93
after_2007,0005,F022393,Prades - Alt Francolí - 43147-0004,349455.82,4589941.28
after_2007,0005,F022396,Prades - Alt Francolí - 43142-0010,358294.86,4593597.22
after_2007,0005,F022399,Bloc del Gaià-Bonastre - 43028-0036,375937.73,4572300.05
after_2007,0005,F022427,Plana de Vic - Collsacabra - 08183-0008,442493,4646888
after_2007,0005,F022430,Mesozoic de la Galera - 43133-0332,283355.16,4515976.67
after_2007,0005,F022510,Detrític neogen del Vallès - 08051-0117,422516,4606068
after_2007,0005,F022591,Fluviodeltaic del Fluvià - Muga - 17178-0218,507307.18,4670502.71
after_2007,0005,F022597,Al·luvials del Vallès - 08086-0257,440582.13,4611683.62
after_2007,0005,F022627,Serres marginals catalanes - 25002-0002,310606.24,4652491.67
after_2007,0005,F022628,Serres marginals catalanes - 25002-0004,312958.24,4652743.1
after_2007,0005,F022668,Fossa de Móra - 43093-0063,299123.45,4551870.6
after_2007,0005,F022717,Tremp-Isona - 25161-0006,328323.5,4680381.7
after_2007,0005,F023082,Al·luvials del Vallès - 08124-0047,435121.02,4598855.64
after_2007,0005,F023114,Detrític neogen de l'Empordà - 17012-0031,493131.7,4676659.8
after_2007,0005,F023115,Detrític neogen de l'Empordà - 17123-0078,482766.54,4657615.37
after_2007,0005,F023117,Fluviodeltaic del Baix Ter - 17057-0035,503432,4648502
after_2007,0005,F023146,Maresme - 08030-0027,445930.03,4598200.56
after_2007,0005,F023175,Baix Francolí - 43148-0167,350826,4554164
after_2007,0005,F023195,Baix Camp - 43109-0011,348943,4560992
after_2007,0005,F023242,Maresme - 08219-0163,447786.31,4595131.84
after_2007,0005,F023258,Prades - Alt Francolí - 43029-0007,346402,4587768
after_2007,0005,F023259,Prades - Alt Francolí - 43147-0015,347293,4591734
after_2007,0005,F023261,Detrítics terciaris del Llobregat mig - 08047-0032,387831,4636998
after_2007,0005,F023269,Detrítics terciaris del Llobregat mig - 08062-0001,403406.23,4632195.94
after_2007,0005,F023270,Fossa de Móra - 43025-0100,293090.33,4537316.63
after_2007,0005,F023279,Vall baixa i Delta del Llobregat - 08089-0080,416554.85,4570467.07
after_2007,0005,F023319,Fluviodeltaic del Baix Ter - 17205-0015,504061.1,4650141
after_2007,0005,F023320,Fluviodeltaic del Baix Ter - 17205-0032,503650,4649416
after_2007,0005,F023321,Sorres de Santa Oliva - 43028-0067,372498.72,4571328.08
after_2007,0005,F023409,"Al·luvials del Ter Mig, Brugent i Llémena - 17903-0033",470511.5,4645962.8
after_2007,0005,F023410,Plana de Vic - Collsacabra - 08285-0069,439206.44,4652895.7
after_2007,0005,F023434,Al·luvials del Vallès - 08180-0009,428975.98,4594485.68
after_2007,0005,F023439,Al·luvials del Vallès - 08187-0001,427285.01,4599083.7
after_2007,0005,F023477,Al·luvials del Vallès - 08181-0029,444800.09,4606568.58
after_2007,0005,F023824,Moianès-Sant Llorenç del Munt - 08283-0033,433406.27,4632395.71
after_2007,0005,F023845,Fluviodeltaic del Fluvià - Muga - 17030-0069,497216.75,4682473.3
after_2007,0005,F024011,Fluviodeltaic del Fluvià - Muga - 17210-0147,505559.64,4666279.21
after_2007,0005,F024017,Fluviodeltaic del Baix Ter - 17126-0040,503958.54,4653089.2
after_2007,0005,F024031,Vall baixa i Delta del Llobregat - 08019-0047,425663,4576512
after_2007,0005,F024032,Fluviovolcànic de la Garrotxa - 17114-0083,457791.59,4668933.58
after_2007,0005,F024033,Fluviovolcànic de la Garrotxa - 17114-0189,456537.5,4668806
after_2007,0005,F024034,Fluviovolcànic de la Garrotxa - 17114-0190,456538,4668806
after_2007,0005,F024045,Calcàries de Tàrrega - 25911-0031,351167.03,4616540.31
after_2007,0005,F024054,Vall baixa i Delta del Llobregat - 08263-0037,417901.66,4581768.15
after_2007,0005,F024055,Calcàries de Tàrrega - 25110-0009,359362,4627250
after_2007,0005,F024065,Fluviovolcànic de la Garrotxa - 17207-0178,454512,4668046
after_2007,0005,F024283,Garraf - 43051-0039,383979.66,4561694.97
after_2007,0005,F024317,Garraf - 08231-0140,395477.5,4567859
after_2007,0005,F024660,Vall baixa i Delta del Llobregat - 08019-0940,428834,4577589
after_2007,0005,F024661,Vall baixa i Delta del Llobregat - 08019-0939,428189,4576520
after_2007,0005,F024662,Bloc del Gaià-Bonastre - 43163-0042,372835.64,4561668.06
after_2007,0005,F024676,Detrítics terciaris del Llobregat mig - 08018-0034,407542,4638137
after_2007,0005,F024695,l'Ametlla de Mar- Perelló - 43013-0427,315848,4532552
after_2007,0005,F024698,Al·luvial de Tortosa - 43155-1196,289810.2,4519892.62
after_2007,0005,F024700,Maresme - 08193-0030,462473.15,4609771.45
after_2007,0005,F024705,l'Ametlla de Mar- Perelló - 43906-0401,307725.24,4521781.49
after_2007,0005,F024826,Cardó - Vandellòs - 43025-0120,293571.83,4537124.12
after_2007,0005,F024986,Detrítics terciaris del Llobregat mig - 08192-0001,403831.19,4627040.92
after_2007,0005,F025066,Plioquaternari de l'Onyar - 17089-0117,488377,4632191
after_2007,0005,F025067,Plioquaternari de l'Onyar - 17089-0118,488470,4632181
after_2007,0005,F025068,Detrític neogen del Penedès - 08065-0011,381941.77,4576444.01
after_2007,0005,F025114,Sorres de Santa Oliva - 43024-0056,380413.7,4567397.01
after_2007,0005,F025346,Fossa de Móra - 43093-0148,297084.45,4551437.62
after_2007,0005,F026086,Plioquaternari de l'Onyar - 17033-0046,486686.8,4633734.2
after_2007,0005,F026181,Al·luvials del Vallès - 08088-0089,440367.16,4616308.63
after_2007,0005,F026391,Detrític neogen de l'Empordà - 17216-0051,492612,4660913
after_2007,0005,F026724,Fluviodeltaic del Baix Ter - 17018-0023,506491.59,4659324.2
after_2007,0005,F026861,Fluviodeltaic del Fluvià - Muga - 17198-0009,503276.96,4669232.43
after_2007,0005,F026876,Fluviodeltaic del Fluvià - Muga - 17005-0026,499317.72,4678424.28
after_2007,0005,F027042,Fluviovolcànic de la Garrotxa - 17185-0014,459241.62,4673312.58
after_2007,0005,F027084,"Al·luvials del Ter Mig, Brugent i Llémena - 17008-0032",470744.43,4645534.45
after_2007,0005,F027085,"Al·luvials del Ter Mig, Brugent i Llémena - 17008-0031",470743.43,4645534.45
after_2007,0005,F027175,Calcàries de Tàrrega - 25911-0003,351066.03,4616556.31
after_2007,0005,F027327,Garraf - 08013-0003,396906.66,4576507.29
after_2007,0005,F027328,Garraf - 08020-0009,409660.81,4576645.8
after_2007,0005,F027438,Garraf - 08074-0095,387474.7,4564104.7
after_2007,0005,F027731,Baix Gaià - 43043-0104,356122,4557928
after_2007,0005,F027751,Detrític neogen del Penedès - 08058-0022,384294,4570881
after_2007,0005,F028364,l'Ametlla de Mar- Perelló - 43013-0414,314408,4533676
after_2007,0005,F028424,Al·luvials de la Baixa Costa Brava - 17181-0126,497803.4,4630164.2
after_2007,0005,F028632,Al·luvials de la Baixa Costa Brava - 17110-0075,512291.43,4637236.12
after_2007,0005,F028792,Detrítics terciaris del Llobregat mig - 08047-0025,390044,4641967
after_2007,0005,F028812,Baix Camp - 43167-0040,329184.5,4552173.37
after_2007,0005,F028832,Serra del Montsià - 43136-0002,296346.07,4501285.54
after_2007,0005,F028892,Carme-Capellades - 08122-0050,387466,4594511
after_2007,0005,F028972,Garraf - 08231-0007,395722.15,4564932.42
after_2007,0005,F029032,Sorres de Santa Oliva - 43024-0013,379984.71,4568439.01
after_2007,0005,F029250,l'Ametlla de Mar- Perelló - 43104-0124,309948,4529585
after_2007,0005,F029497,Baix Camp - 43123-0064,342855.6,4560641.3
after_2007,0005,F029653,Detrític neogen del Penedès - 08222-0041,403208.02,4591981.27
after_2007,0005,F029654,Detrític neogen del Penedès - 08240-0049,396347.8,4586772
after_2007,0005,F029717,Plana de Vic - Collsacabra - 08254-0048,443666.44,4651885.66
after_2007,0005,F029793,Montseny-Guilleries - 17027-0027,463310.3,4623105.6
after_2007,0005,F029796,Montseny-Guilleries - 17009-0069,458562.29,4629865.51
after_2007,0005,F029813,Detrític neogen del Vallès - 08187-0153,424868,4603834
after_2007,0005,F029876,Detrític neogen del Vallès - 08187-0015,426971.02,4599810.71
after_2007,0005,F029877,Detrític neogen del Vallès - 08187-0154,425716,4598285.71
after_2007,0005,F029907,Plioquaternari de la Riera Santa Coloma - 17148-0002,476286.34,4631925.38
after_2007,0005,F029977,Prelitoral del Vallès - 08033-0048,430609.41,4612183.25
after_2007,0005,F029980,Plioquaternari de l'Onyar - 17233-0041,479046.4,4639925.37
after_2007,0005,F030039,Tremp-Isona - 25234-0012,319191.72,4668163.4
after_2007,0005,F030040,Tremp-Isona - 25234-0017,327646.73,4668091.78
after_2007,0005,F030059,Serres marginals catalanes - 25037-0019,317906.15,4639546.6
after_2007,0005,F030060,Serres marginals catalanes - 25062-0012,322885.9,4643521.6
after_2007,0005,F030100,Serres marginals catalanes - 25002-0001,310546,4652546
after_2007,0005,F030214,Detrític neogen del Vallès - 08234-0086,448467.17,4615194.57
after_2007,0005,F030332,Tremp-Isona - 25234-0021,322544.9,4683984.32
after_2007,0005,F030377,Massís Axial Pirenaic_Cat - 17078-0008,404460,4696605
after_2007,0005,F030378,Serres marginals catalanes - 25002-0022,315406.25,4653596.64
after_2007,0005,F030398,Carme-Capellades - 08104-0052,375898,4592377
after_2007,0005,F030407,Conca alta de Cardener i Llobregat - 08216-0004,418996.9,4671061.8
after_2007,0005,F030534,Detrític neogen del Vallès - 08159-0148,434329.1,4601657.9
after_2007,0005,F030546,Detrític neogen de l'Empordà - 17035-0009,482188.55,4659149.38
after_2007,0005,F030652,Fossa de Móra - 43067-0043,298476.4,4544677.6
after_2007,0005,F030778,Calcàries de Tàrrega - 25905-0018,354856.3,4608351.3
after_2007,0005,F030860,Alt Urgell - 25030-0001,387910,4689987.5
after_2007,0005,F030861,Alt Urgell - 25032-0003,383763.3,4690736.38
after_2007,0005,F030923,Baix Gaià - 43012-0036,364261,4555407
after_2007,0005,F030926,Garraf - 43051-0048,384081,4562340
after_2007,0005,F031027,Tremp-Isona - 25098-0029,332418.34,4661955.52
after_2007,0005,F031072,Maresme - 08118-0043,441230.98,4591600.59
after_2007,0005,F031108,Calcàries de Tàrrega - 25911-0057,350860.5,4616636.1
after_2007,0005,F031154,Sorres de Santa Oliva - 43074-0016,377872.72,4570475.03
after_2007,0005,F031170,Plana de Vic - Collsacabra - 08254-0031,451392,4655368
after_2007,0005,F031244,Montseny-Guilleries - 17027-0024,463409.6,4623006.5
after_2007,0005,F033000,Baix Besòs i Pla de Barcelona - 08015-0057,436856.95,4588902.61
after_2007,0005,F033001,Baix Besòs i Pla de Barcelona - 08015-0058,435732.94,4587981.62
after_2007,0005,F033060,Detrític neogen del Vallès - 08051-0096,424439,4604185
after_2007,0005,F033188,Detrític neogen del Vallès - 08108-0029,437521.06,4604000.63
after_2007,0005,F033206,Maresme - 08118-0022,441290,4591710
after_2007,0005,F033336,Detrític neogen del Vallès - 08167-0014,429172.9,4600598.16
after_2007,0005,F033364,Detrític neogen del Vallès - 08184-0039,420316.96,4594440.75
after_2007,0005,F033408,Detrític neogen del Vallès - 08205-0052,422912.94,4590392.72
after_2007,0005,F033426,Maresme - 08214-0041,446776,4596161
after_2007,0005,F033483,Baix Besòs i Pla de Barcelona - 08245-0028,432558.95,4589925.65
after_2007,0005,F033538,Detrític neogen del Penedès - 08273-0039,398005.84,4582495.9
after_2007,0005,F033581,Al·luvials de la baixa i delta de la Tordera - 08284-0056,476461.22,4616730.36
after_2007,0005,F033607,Detrític neogen del Penedès - 08287-0083,392171,4586305
after_2007,0005,F033745,Al·luvials de la Baixa Costa Brava - 17034-0043,507642.39,4632593.15
after_2007,0005,F033758,Baixa Garrotxa-Pla de l'Estany - 17040-0026,477536,4655087
after_2007,0005,F034173,Plioquaternari de la Riera Santa Coloma - 17213-0031,482048.3,4625768.3
after_2007,0005,F034360,Baix Camp - 43088-0013,330416.51,4552312.37
after_2007,0005,F034475,Prades - Alt Francolí - 43130-0001,356520.86,4593788.23
after_2007,0005,F034539,Garraf - 43163-0034,378416.66,4562573.02
after_2007,0005,F034616,Al·luvials de la baixa i delta de la Tordera - 08110-0104,480263,4611648
after_2007,0005,F034617,Al·luvials de la baixa i delta de la Tordera - 08110-0092,480734.19,4611724.32
after_2007,0005,F034779,Vall baixa i Delta del Llobregat - 08019-1099,429612,4575546
after_2007,0005,F035057,Vall baixa i Delta del Llobregat - 08019-1157,429748.6,4575829.5
after_2007,0005,F035058,Vall baixa i Delta del Llobregat - 08019-1158,429821.6,4576040.8
after_2007,0005,F035067,l'Ametlla de Mar- Perelló - 43906-0027,306995.24,4522321.5
after_2007,0005,F035344,Al·luvial d'Urgell - 25099-0019,326454.43,4608423.98
after_2007,0005,F036026,Conca alta de la Muga - 17042-0016,492898.83,4693858.35
after_2007,0005,F036075,Al·luvials de la baixa i delta de la Tordera - 08155-0118,480114,4613112
after_2007,0005,F036078,Conca alta del Fluvià - 17021-0025,479239.68,4676906.43
after_2007,0005,F036084,Fluviodeltaic del Baix Ter - 17068-0124,502102.7,4655964.3
after_2007,0005,F036913,Al·luvials de la baixa i delta de la Tordera - 17023-0203,481055,4612039
after_2007,0005,F036914,Al·luvials de la baixa i delta de la Tordera - 17023-0204,481054,4612040
after_2007,0005,F036915,Al·luvials de l'alta i mitjana Tordera - 17159-0272,467964,4621460
after_2007,0005,F036916,Al·luvials de l'alta i mitjana Tordera - 17159-0273,468271,4621119
after_2007,0005,F036917,Al·luvials de l'alta i mitjana Tordera - 17159-0274,466136,4619749
after_2007,0005,F037434,Al·luvials del Vallès - 08005-0044,438305.31,4613567.65
after_2007,0005,F038143,Montseny-Guilleries - 17009-0259,459109,4629676
after_2007,0005,F038147,Conca alta de la Muga - 17041-0004,493075,4698066
after_2007,0005,F038483,Vall baixa i Delta del Llobregat - 08244-0045,418591.9,4581572.7
after_2007,0005,F038627,Calcàries de Tàrrega - 25103-0016,352755.99,4611896.29
after_2007,0005,F038707,Al·luvials de la Baixa Costa Brava - 17034-0308,508567.73,4633150.73
after_2007,0005,F038708,Al·luvials de la Baixa Costa Brava - 17034-0307,508565.93,4633150.15
after_2007,0005,F038736,N/D - Subterrània - 08270-0124,401874,4565683
after_2007,0005,F038738,Plioquaternari de l'Onyar - 17233-0199,479082.17,4637355.33
after_2007,0005,F038808,Plioquaternari de l'Onyar - 17150-0134,483603.95,4638495.92
after_2007,0005,F038809,Conca alta de la Muga - 17093-0054,492028.82,4682897.65
after_2007,0005,F038810,Plioquaternari de l'Onyar - 17044-0236,487204.88,4634769.57
after_2007,0005,F039087,Conca alta de la Muga - 17042-0013,494306.81,4690951.34
after_2007,0005,F039138,Carme-Capellades - 08104-0017,376754,4592986
after_2007,0005,F039148,l'Ametlla de Mar- Perelló - 43104-0130,306725,4527274
after_2007,0005,F039374,Prades - Alt Francolí - 43086-0246,345731.5,4581580.1
after_2007,0005,F039375,Prades - Alt Francolí - 43086-0247,345265,4580399.4
after_2007,0005,F039377,Plana de Vic - Collsacabra - 08901-0028,455038,4658634
after_2007,0005,F039427,Prades - Alt Francolí - 43130-0009,356420.9,4592743.2
after_2007,0005,F039827,Llaberia - Prades meridional - 43009-0186,330007.5,4564078.9
after_2007,0005,F039828,l'Ametlla de Mar- Perelló - 43013-0459,315738.4,4530047.4
after_2007,0005,F039881,Alta Anoia - 08297-0008,373304.55,4613408.37
after_2007,0005,F039883,Alta Anoia - 08189-0001,380863,4621955
after_2007,0005,F039884,Moianès-Sant Llorenç del Munt - 08064-0012,427026,4623707
after_2007,0005,F039885,Moianès-Sant Llorenç del Munt - 08277-0005,415297.16,4621370.83
after_2007,0005,F039887,Moianès-Sant Llorenç del Munt - 08291-0006,407909.03,4605545.86
after_2007,0005,F039888,Moianès-Sant Llorenç del Munt - 08223-0012,418905.28,4614662.89
after_2007,0005,F039895,Baixa Garrotxa-Pla de l'Estany - 17035-0013,478309.35,4660333.71
after_2007,0005,F039896,Prelitoral del Vallès - 08224-0020,437560.5,4623335
after_2007,0005,F039897,Detrític neogen del Vallès - 08267-0012,428446.21,4603568.96
after_2007,0005,F039941,l'Ametlla de Mar- Perelló - 43013-0458,315730.8,4530047.1
after_2007,0005,F039942,Alt Camp - 43161-0720,354536.3,4573411.8
after_2007,0005,F039971,Detrític neogen del Penedès - 08119-0025,402229.95,4596143.89
after_2007,0005,F039972,Detrític neogen del Penedès - 08119-0029,402235.95,4596108.89
after_2007,0005,F039973,Detrític neogen del Penedès - 08206-0033,395000.81,4579541.92
after_2007,0005,F039975,Detrític neogen del Penedès - 08161-0035,396805.89,4589570.92
after_2007,0005,F039976,Detrític neogen del Penedès - 08305-0027,391393.75,4577582.92
after_2007,0005,F039978,Detrític neogen del Penedès - 08085-0010,388860.54,4583101.8
